"Time (EpSec)","x (m)","y (m)","z (m)","vx (m/sec)","vy (m/sec)","vz (m/sec)"
57540.0,6189394.026,2978496.819,905008.612,-2706.062123,3807.432776,5976.140183
57600.0,6013797.916,3200354.581,1261367.302,-3145.036610,3585.166492,5898.211084
57660.0,5812260.997,3408407.457,1612285.024,-3570.444828,3347.435419,5794.839764
57720.0,5585652.607,3601758.003,1956248.076,-3980.451758,3095.265020,5666.472121
57780.0,5334950.233,3779572.190,2291772.756,-4373.288816,2829.743045,5513.661875
57840.0,5061235.291,3941083.008,2617411.763,-4747.261480,2552.014835,5337.068181
57900.0,4765688.465,4085593.773,2931760.438,-5100.756601,2263.278385,5137.452783
57960.0,4449584.610,4212481.131,3233462.820,-5432.249360,1964.779174,4915.676732
58020.0,4114287.255,4321197.747,3521217.504,-5740.309847,1657.804792,4672.696671
58080.0,3761242.721,4411274.665,3793783.245,-6023.609228,1343.679389,4409.560705
58140.0,3391973.885,4482323.336,4049984.317,-6280.925478,1023.757959,4127.403885
58200.0,3008073.604,4534037.287,4288715.585,-6511.148650,699.420499,3827.443307
58260.0,2611197.851,4566193.448,4508947.269,-6713.285666,372.066055,3510.972866
58320.0,2203058.569,4578653.110,4709729.390,-6886.464597,43.106686,3179.357673
58380.0,1785416.287,4571362.531,4890195.864,-7029.938428,-286.038625,2834.028166
58440.0,1360072.524,4544353.156,5049568.240,-7143.088278,-613.950095,2476.473941
58500.0,928862.023,4497741.493,5187159.058,-7225.426069,-939.213262,2108.237324
58560.0,493644.830,4431728.603,5302374.813,-7276.596633,-1260.425087,1730.906724
58620.0,56298.276,4346599.236,5394718.517,-7296.379243,-1576.200006,1346.109773
58680.0,-381291.123,4242720.602,5463791.839,-7284.688567,-1885.175910,955.506312
58740.0,-817235.804,4120540.786,5509296.830,-7241.575032,-2186.020017,560.781228
58800.0,-1249655.299,3980586.817,5531037.201,-7167.224611,-2477.434619,163.637187
58860.0,-1676684.345,3823462.393,5528919.173,-7061.958018,-2758.162687,-234.212710
58920.0,-2096480.931,3649845.278,5502951.884,-6926.229325,-3026.993285,-631.052320
58980.0,-2507234.245,3460484.378,5453247.344,-6760.624005,-3282.766801,-1025.169856
59040.0,-2907172.483,3256196.511,5380019.957,-6565.856405,-3524.379943,-1414.865271
59100.0,-3294570.490,3037862.881,5283585.591,-6342.766663,-3750.790500,-1798.457595
59160.0,-3667757.207,2806425.281,5164360.222,-6092.317089,-3961.021840,-2174.292186
59220.0,-4025122.875,2562882.030,5022858.134,-5815.588009,-4154.167120,-2540.747861
59280.0,-4365125.979,2308283.663,4859689.703,-5513.773107,-4329.393197,-2896.243897
59340.0,-4686299.900,2043728.401,4675558.764,-5188.174276,-4485.944227,-3239.246844
59400.0,-4987259.239,1770357.418,4471259.575,-4840.196003,-4623.144917,-3568.277142
59460.0,-5266705.792,1489349.912,4247673.390,-4471.339310,-4740.403448,-3881.915503
59520.0,-5523434.154,1201918.022,4005764.659,-4083.195276,-4837.214017,-4178.809033
59580.0,-5756336.914,909301.601,3746576.868,-3677.438181,-4913.159028,-4457.677066
59640.0,-5964409.434,612762.863,3471228.035,-3255.818278,-4967.910889,-4717.316693
59700.0,-6146754.184,313580.942,3180905.891,-2820.154244,-5001.233424,-4956.607945
59760.0,-6302584.611,13046.375,2876862.754,-2372.325338,-5012.982896,-5174.518627
59820.0,-6431228.532,-287544.468,2560410.131,-1914.263290,-5003.108622,-5370.108771
59880.0,-6532131.036,-586894.974,2232913.053,-1447.943975,-4971.653196,-5542.534690
59940.0,-6604856.876,-883713.881,1895784.196,-975.378883,-4918.752302,-5691.052615
60000.0,-6649092.343,-1176720.844,1550477.782,-498.606447,-4844.634130,-5815.021909
60060.0,-6664646.628,-1464651.965,1198483.307,-19.683248,-4749.618393,-5913.907822
60120.0,-6651452.635,-1746265.238,841319.116,459.324856,-4634.114947,-5987.283807
60180.0,-6609567.277,-2020345.911,480525.853,936.351640,-4498.622020,-6034.833351
60240.0,-6539171.230,-2285711.724,117659.819,1409.339425,-4343.724068,-6056.351348
60300.0,-6440568.149,-2541218.008,-245713.746,1876.247956,-4170.089251,-6051.744979
60360.0,-6314183.364,-2785762.625,-608027.413,2335.063201,-3978.466551,-6021.034113
60420.0,-6160562.042,-3018290.719,-967718.324,2783.806037,-3769.682542,-5964.351224
60480.0,-5980366.836,-3237799.269,-1323234.935,3220.540790,-3544.637824,-5881.940816
60540.0,-5774375.026,-3443341.414,-1673043.708,3643.383583,-3304.303138,-5774.158370
60600.0,-5543475.169,-3634030.539,-2015635.726,4050.510464,-3049.715180,-5641.468811
60660.0,-5288663.262,-3809044.096,-2349533.201,4440.165272,-2781.972128,-5484.444501
60720.0,-5011038.449,-3967627.156,-2673295.850,4810.667210,-2502.228903,-5303.762774
60780.0,-4711798.278,-4109095.664,-2985527.107,5160.418101,-2211.692192,-5100.203007
60840.0,-4392233.535,-4232839.387,-3284880.148,5487.909278,-1911.615239,-4874.643267
60900.0,-4053722.680,-4338324.552,-3570063.698,5791.728091,-1603.292440,-4628.056516
60960.0,-3697725.894,-4425096.142,-3839847.605,6070.564003,-1288.053762,-4361.506418
61020.0,-3325778.788,-4492779.865,-4093068.143,6323.214242,-967.259001,-4076.142750
61080.0,-2939485.774,-4541083.764,-4328633.032,6548.588989,-642.291922,-3773.196442
61140.0,-2540513.144,-4569799.477,-4545526.152,6745.716078,-314.554285,-3453.974267
61200.0,-2130581.887,-4578803.137,-4742811.923,6913.745193,14.540197,-3119.853206
61260.0,-1711460.262,-4568055.908,-4919639.345,7051.951532,343.571960,-2772.274507
61320.0,-1284956.170,-4537604.147,-5075245.663,7159.738935,671.121708,-2412.737467
61380.0,-852909.357,-4487579.210,-5208959.662,7236.642455,995.776540,-2042.792966
61440.0,-417183.477,-4418196.881,-5320204.560,7282.330366,1316.136041,-1664.036778
61500.0,20341.943,-4329756.445,-5408500.496,7296.605591,1630.818325,-1278.102687
61560.0,457779.618,-4222639.395,-5473466.603,7279.406553,1938.465996,-886.655438
61620.0,893242.638,-4097307.783,-5514822.645,7230.807440,2237.751999,-491.383557
61680.0,1324852.612,-3954302.236,-5532390.232,7151.017888,2527.385349,-93.992070
61740.0,1750747.770,-3794239.613,-5526093.584,7040.382072,2806.116700,303.804857
61800.0,2169090.993,-3617810.353,-5495959.862,6899.377225,3072.743731,700.291307
61860.0,2578077.736,-3425775.492,-5442119.050,6728.611579,3326.116331,1093.757016
61920.0,2975943.815,-3218963.382,-5364803.393,6528.821740,3565.141567,1482.504751
61980.0,3360973.016,-2998266.116,-5264346.396,6300.869510,3788.788392,1864.857630
62040.0,3731504.496,-2764635.684,-5141181.384,6045.738174,3996.092093,2239.166355
62100.0,4085939.950,-2519079.861,-4995839.636,5764.528251,4186.158457,2603.816326
62160.0,4422750.503,-2262657.865,-4828948.091,5458.452756,4358.167622,2957.234610
62220.0,4740483.307,-1996475.784,-4641226.643,5128.831958,4511.377620,3297.896717
62280.0,5037767.805,-1721681.808,-4433485.039,4777.087695,4645.127570,3624.333187
62340.0,5313321.647,-1439461.273,-4206619.380,4404.737232,4758.840537,3935.135920
62400.0,5565956.217,-1151031.552,-3961608.265,4013.386720,4852.026014,4228.964252
62460.0,5794581.765,-857636.801,-3699508.560,3604.724269,4924.282040,4504.550741
62520.0,5998212.102,-560542.591,-3421450.844,3180.512665,4975.296936,4760.706631
62580.0,6175968.859,-261030.454,-3128634.534,2742.581765,5004.850647,4996.326982
62640.0,6327085.274,39607.651,-2822322.706,2292.820605,5012.815691,5210.395433
62700.0,6450909.499,340074.906,-2503836.652,1833.169251,4999.157711,5401.988590
62760.0,6546907.412,639075.232,-2174550.177,1365.610433,4963.935620,5570.280006
62820.0,6614664.922,935318.876,-1835883.674,892.160988,4907.301352,5714.543749
62880.0,6653889.752,1227527.976,-1489297.998,414.863163,4829.499201,5834.157529
62940.0,6664412.705,1514442.074,-1136288.162,-64.224195,4730.864770,5928.605386
63000.0,6646188.390,1794823.553,-778376.891,-543.034518,4611.823523,5997.479916
63060.0,6599295.418,2067462.973,-417108.055,-1019.502435,4472.888952,6040.484025
63120.0,6523936.064,2331184.291,-54040.002,-1491.572680,4314.660356,6057.432211
63180.0,6420435.395,2584849.933,309261.155,-1957.208952,4137.820263,6048.251370
63240.0,6289239.864,2827365.698,671228.299,-2414.402709,3943.131481,6012.981101
63300.0,6130915.392,3057685.483,1030300.067,-2861.181822,3731.433809,5951.773546
63360.0,5946144.918,3274815.794,1384927.585,-3295.619089,3503.640417,5864.892727
63420.0,5735725.459,3477820.028,1733581.151,-3715.840542,3260.733900,5752.713407
63480.0,5500564.669,3665822.515,2074756.831,-4120.033536,3003.762050,5615.719478
63540.0,5241676.925,3838012.299,2406982.945,-4506.454564,2733.833326,5454.501870
63600.0,4960178.953,3993646.630,2728826.422,-4873.436782,2452.112078,5269.756003
63660.0,4657285.008,4132054.172,3038898.973,-5219.397193,2159.813526,5062.278787
63720.0,4334301.637,4252637.897,3335863.086,-5542.843481,1858.198513,4832.965184
63780.0,3992622.045,4354877.662,3618437.791,-5842.380443,1548.568071,4582.804352
63840.0,3633720.084,4438332.450,3885404.188,-6116.716013,1232.257805,4312.875370
63900.0,3259143.895,4502642.275,4135610.706,-6364.666831,910.632134,4024.342590
63960.0,2870509.229,4547529.733,4367978.065,-6585.163349,585.078408,3718.450613
64020.0,2469492.483,4572801.201,4581503.939,-6777.254445,257.000918,3396.518918
64080.0,2057823.460,4578347.669,4775267.272,-6940.111524,-72.185159,3059.936173
64140.0,1637277.916,4564145.211,4948432.258,-7073.032094,-401.059861,2710.154245
64200.0,1209669.894,4530255.090,5100251.940,-7175.442796,-728.204572,2348.681935
64260.0,776843.902,4476823.494,5230071.438,-7246.901876,-1052.208137,1977.078471
64320.0,340666.956,4404080.902,5337330.768,-7287.101093,-1371.672951,1596.946782
64380.0,-96979.473,4312341.092,5421567.262,-7295.867044,-1685.220987,1209.926587
64440.0,-534207.577,4201999.790,5482417.562,-7273.161918,-1991.499740,817.687313
64500.0,-969131.350,4073532.957,5519619.187,-7219.083654,-2289.188063,421.920906
64560.0,-1399874.728,3927494.741,5533011.666,-7133.865522,-2577.001861,24.334523
64620.0,-1824579.679,3764515.086,5522537.230,-7017.875113,-2853.699636,-373.356829
64680.0,-2241414.216,3585297.012,5488241.061,-6871.612759,-3118.087840,-769.437688
64740.0,-2648580.304,3390613.584,5430271.097,-6695.709369,-3369.026019,-1162.199540
64800.0,-3044321.612,3181304.580,5348877.395,-6490.923711,-3605.431741,-1549.948187
64860.0,-3426931.090,2958272.864,5244411.049,-6258.139137,-3826.285258,-1931.011058
64920.0,-3794758.335,2722480.494,5117322.682,-5998.359776,-4030.633907,-2303.744418
64980.0,-4146216.705,2474944.572,4968160.494,-5712.706199,-4217.596220,-2666.540465
65040.0,-4479790.167,2216732.856,4797567.904,-5402.410585,-4386.365728,-3017.834260
65100.0,-4794039.837,1948959.155,4606280.772,-5068.811410,-4536.214433,-3356.110480
65160.0,-5087610.182,1672778.524,4395124.223,-4713.347670,-4666.495956,-3679.909954
65220.0,-5359234.873,1389382.282,4165009.092,-4337.552676,-4776.648322,-3987.835958
65280.0,-5607742.244,1099992.871,3916927.992,-3943.047438,-4866.196384,-4278.560237
65340.0,-5832060.346,805858.588,3651951.032,-3531.533672,-4934.753870,-4550.828738
65400.0,-6031221.572,508248.194,3371221.204,-3104.786465,-4982.025055,-4803.467019
65460.0,-6204366.831,208445.447,3075949.450,-2664.646610,-5007.806033,-5035.385310
65520.0,-6350749.251,-92256.440,2767409.437,-2213.012672,-5011.985596,-5245.583222
65580.0,-6469737.405,-392560.374,2446932.070,-1751.832796,-4994.545716,-5433.154056
65640.0,-6560818.032,-691170.979,2115899.741,-1283.096304,-4955.561619,-5597.288715
65700.0,-6623598.252,-986800.185,1775740.377,-808.825114,-4895.201466,-5737.279197
65760.0,-6657807.258,-1278172.781,1427921.270,-331.065017,-4813.725624,-5852.521646
65820.0,-6663297.488,-1564031.916,1073942.755,148.123145,-4711.485542,-5942.518958
65880.0,-6640045.261,-1843144.523,715331.735,626.672370,-4588.922237,-6006.882926
65940.0,-6588150.875,-2114306.636,353635.098,1102.518413,-4446.564394,-6045.335912
66000.0,-6507838.180,-2376348.585,-9586.962,1573.608690,-4285.026078,-6057.712047
66060.0,-6399453.609,-2628140.039,-372767.668,2037.911129,-4105.004094,-6043.957946
66120.0,-6263464.683,-2868594.883,-734340.422,2493.422940,-3907.274976,-6004.132939
66180.0,-6100457.997,-3096675.903,-1092745.564,2938.179249,-3692.691636,-5938.408813
66240.0,-5911136.689,-3311399.261,-1446437.094,3370.261579,-3462.179692,-5847.069071
66300.0,-5696317.405,-3511838.738,-1793889.347,3787.806121,-3216.733467,-5730.507712
66360.0,-5456926.779,-3697129.727,-2133603.572,4189.011778,-2957.411705,-5589.227529
66420.0,-5193997.434,-3866472.967,-2464114.393,4572.147929,-2685.333005,-5423.837942
66480.0,-4908663.528,-4019137.988,-2783996.138,4935.561897,-2401.670989,-5235.052365
66540.0,-4602155.863,-4154466.261,-3091868.979,5277.686078,-2107.649249,-5023.685136
66600.0,-4275796.575,-4271874.042,-3386404.893,5597.044704,-1804.536062,-4790.647996
66660.0,-3930993.431,-4370854.887,-3666333.385,5892.260206,-1493.638920,-4536.946163
66720.0,-3569233.755,-4450981.837,-3930446.970,6162.059156,-1176.298895,-4263.673992
66780.0,-3192078.015,-4511909.260,-4177606.380,6405.277764,-853.884847,-3972.010256
66840.0,-2801153.092,-4553374.342,-4406745.482,6620.866895,-527.787524,-3663.213060
66900.0,-2398145.259,-4575198.223,-4616875.873,6807.896595,-199.413565,-3338.614417
66960.0,-1984792.909,-4577286.764,-4807091.145,6965.560101,129.820574,-2999.614498
67020.0,-1562879.059,-4559630.956,-4976570.796,7093.177325,458.494726,-2647.675596
67080.0,-1134223.653,-4522306.957,-5124583.766,7190.197784,785.191139,-2284.315816
67140.0,-700675.719,-4465475.768,-5250491.595,7256.202974,1108.500591,-1911.102529
67200.0,-264105.386,-4389382.532,-5353751.173,7290.908180,1427.028472,-1529.645608
67260.0,173604.178,-4294355.480,-5433917.085,7294.163699,1739.400797,-1141.590486
67320.0,610564.893,-4180804.517,-5490643.532,7265.955488,2044.270131,-748.611059
67380.0,1044891.906,-4049219.451,-5523685.820,7206.405224,2340.321407,-352.402461
67440.0,1474711.727,-3900167.879,-5532901.420,7115.769781,2626.277593,45.326242
67500.0,1898170.307,-3734292.744,-5518250.582,6994.440119,2900.905202,442.859428
67560.0,2313441.037,-3552309.555,-5479796.500,6842.939599,3163.019616,838.482319
67620.0,2718732.627,-3355003.306,-5417705.050,6661.921726,3411.490191,1230.488375
67680.0,3112296.831,-3143225.087,-5332244.066,6452.167329,3645.245137,1617.186660
67740.0,3492435.991,-2917888.414,-5223782.188,6214.581195,3863.276140,1996.909131
67800.0,3857510.359,-2679965.287,-5092787.270,5950.188163,4064.642714,2368.017838
67860.0,4205945.168,-2430481.999,-4939824.368,5660.128704,4248.476254,2728.911984
67920.0,4536237.429,-2170514.709,-4765553.292,5345.654005,4413.983785,3078.034836
67980.0,4846962.408,-1901184.798,-4570725.771,5008.120567,4560.451382,3413.880435
68040.0,5136779.779,-1623654.034,-4356182.201,4648.984357,4687.247250,3735.000094
68100.0,5404439.401,-1339119.560,-4122848.028,4269.794528,4793.824449,4040.008649
68160.0,5648786.710,-1048808.728,-3871729.749,3872.186732,4879.723253,4327.590430
68220.0,5868767.703,-753973.809,-3603910.575,3457.876069,4944.573133,4596.504940
68280.0,6063433.481,-455886.587,-3320545.758,3028.649691,4988.094357,4845.592201
68340.0,6231944.344,-155832.875,-3022857.605,2586.359084,5010.099193,5073.777765
68400.0,6373573.411,144893.028,-2712130.209,2132.912092,5010.492722,5280.077341
68460.0,6487709.760,444993.929,-2389703.907,1670.264680,4989.273247,5463.601047
68520.0,6573861.057,743175.327,-2056969.501,1200.412499,4946.532300,5623.557244
68580.0,6631655.684,1038151.001,-1715362.257,725.382282,4882.454244,5759.255954
68640.0,6660844.342,1328648.561,-1366355.715,247.223092,4797.315485,5870.111832
68700.0,6661301.124,1613414.931,-1011455.331,-232.002507,4691.483272,5955.646698
68760.0,6633024.059,1891221.757,-652191.985,-710.227351,4565.414117,6015.491592
68820.0,6576135.123,2160870.706,-290115.377,-1185.388596,4419.651827,6049.388370
68880.0,6490879.707,2421198.634,73212.658,-1655.436608,4254.825153,6057.190817
68940.0,6377625.566,2671082.603,436224.887,-2118.343815,4071.645085,6038.865277
69000.0,6236861.227,2909444.728,797355.438,-2572.113442,3870.901777,5994.490797
69060.0,6069193.884,3135256.822,1155046.557,-3014.788133,3653.461145,5924.258790
69120.0,5875346.777,3347544.833,1507755.327,-3444.458389,3420.261132,5828.472205
69180.0,5656156.077,3545393.046,1853960.322,-3859.270806,3172.307655,5707.544221
69240.0,5412567.272,3727948.034,2192168.168,-4257.436070,2910.670276,5561.996467
69300.0,5145631.094,3894422.337,2520919.990,-4637.236677,2636.477578,5392.456771
69360.0,4856498.987,4044097.859,2838797.701,-4997.034338,2350.912306,5199.656450
69420.0,4546418.135,4176328.969,3144430.120,-5335.277048,2055.206260,4984.427158
69480.0,4216726.087,4290545.280,3436498.886,-5650.505781,1750.634981,4747.697297
69540.0,3868844.986,4386254.116,3713744.148,-5941.360782,1438.512253,4490.488013
69600.0,3504275.434,4463042.631,3974969.994,-6206.587435,1120.184432,4213.908791
69660.0,3124590.019,4520579.594,4219049.613,-6445.041670,797.024642,3919.152668
69720.0,2731426.533,4558616.818,4444930.156,-6655.694905,470.426847,3607.491089
69780.0,2326480.906,4576990.226,4651637.277,-6837.638476,141.799843,3280.268421
69840.0,1911499.891,4575620.564,4838279.334,-6990.087561,-187.438822,2938.896157
69900.0,1488273.527,4554513.740,5004051.238,-7112.384563,-515.868960,2584.846820
69960.0,1058627.424,4513760.800,5148237.923,-7204.001948,-842.073873,2219.647622
70020.0,624414.879,4453537.532,5270217.434,-7264.544521,-1164.646459,1844.873865
70080.0,187508.891,4374103.714,5369463.605,-7293.751127,-1482.195285,1462.142155
70140.0,-250205.926,4275801.987,5445548.334,-7291.495782,-1793.350590,1073.103424
70200.0,-686841.468,4159056.380,5498143.425,-7257.788216,-2096.770190,679.435809
70260.0,-1120514.286,4024370.481,5527022.007,-7192.773828,-2391.145270,282.837414
70320.0,-1549353.711,3872325.264,5532059.510,-7096.733059,-2675.206029,-114.981013
70380.0,-1971509.923,3703576.583,5513234.206,-6970.080187,-2947.727156,-512.303465
70440.0,-2385161.931,3518852.345,5470627.298,-6813.361536,-3207.533118,-907.416070
70500.0,-2788525.427,3318949.366,5404422.572,-6627.253117,-3453.503231,-1298.614492
70560.0,-3179860.483,3104729.937,5314905.608,-6412.557720,-3684.576489,-1684.211277
70620.0,-3557479.056,2877118.105,5202462.539,-6170.201443,-3899.756147,-2062.543135
70680.0,-3919752.271,2637095.683,5067578.395,-5901.229703,-4098.114017,-2431.978113
70740.0,-4265117.443,2385698.022,4910835.004,-5606.802720,-4278.794474,-2790.922635
70800.0,-4592084.823,2124009.536,4732908.489,-5288.190522,-4441.018142,-3137.828376
70860.0,-4899244.022,1853159.031,4534566.342,-4946.767456,-4584.085262,-3471.198942
70920.0,-5185270.094,1574314.834,4316664.122,-4584.006268,-4707.378707,-3789.596322
70980.0,-5448929.251,1288679.754,4080141.762,-4201.471746,-4810.366646,-4091.647094
71040.0,-5689084.186,997485.892,3826019.512,-3800.813971,-4892.604833,-4376.048348
71100.0,-5904698.980,701989.325,3555393.541,-3383.761201,-4953.738532,-4641.573304
71160.0,-6094843.568,403464.693,3269431.206,-2952.112412,-4993.504039,-4887.076608
71220.0,-6258697.751,103199.697,2969366.021,-2507.729542,-5011.729823,-5111.499269
71280.0,-6395554.738,-197510.457,2656492.332,-2052.529459,-5008.337266,-5313.873229
71340.0,-6504824.187,-497368.639,2332159.733,-1588.475690,-4983.341003,-5493.325538
71400.0,-6586034.761,-795081.397,1997767.250,-1117.569954,-4936.848857,-5649.082121
71460.0,-6638836.154,-1089364.534,1654757.300,-641.843526,-4869.061372,-5780.471113
71520.0,-6663000.604,-1378948.643,1304609.475,-163.348474,-4780.270954,-5886.925761
71580.0,-6658423.877,-1662584.590,948834.153,315.851189,-4670.860606,-5967.986869
71640.0,-6625125.714,-1939048.898,588965.989,793.688413,-4541.302272,-6023.304776
71700.0,-6563249.749,-2207149.024,226557.291,1268.102023,-4392.154810,-6052.640864
71760.0,-6473062.887,-2465728.505,-136828.673,1737.045614,-4224.061575,-6055.868591
71820.0,-6354954.154,-2713671.947,-499624.419,2198.496373,-4037.747645,-6032.974034
71880.0,-6209433.016,-2949909.832,-860265.011,2650.463812,-3834.016694,-5984.055950
71940.0,-6037127.187,-3173423.138,-1217194.809,3090.998346,-3613.747525,-5909.325350
72000.0,-5838779.917,-3383247.729,-1568874.177,3518.199708,-3377.890280,-5809.104588
72060.0,-5615246.785,-3578478.516,-1913786.130,3930.225145,-3127.462342,-5683.825970
72120.0,-5367492.012,-3758273.362,-2250442.873,4325.297364,-2863.543942,-5534.029892
72180.0,-5096584.302,-3921856.713,-2577392.222,4701.712202,-2587.273507,-5360.362507
72240.0,-4803692.228,-4068522.944,-2893223.864,5057.845977,-2299.842741,-5163.572938
72300.0,-4490079.193,-4197639.403,-3196575.444,5392.162486,-2002.491491,-4944.510046
72360.0,-4157097.983,-4308649.141,-3486138.441,5703.219641,-1696.502397,-4704.118769
72420.0,-3806184.929,-4401073.311,-3760663.809,5989.675679,-1383.195358,-4443.436046
72480.0,-3438853.711,-4474513.237,-4018967.371,6250.294961,-1063.921838,-4163.586347
72540.0,-3056688.831,-4528652.133,-4259934.922,6483.953291,-740.059039,-3865.776815
72600.0,-2661338.774,-4563256.467,-4482527.037,6689.642773,-413.003960,-3551.292066
72660.0,-2254508.903,-4578176.973,-4685783.553,6866.476156,-84.167368,-3221.488647
72720.0,-1837954.098,-4573349.289,-4868827.714,7013.690659,245.032284,-2877.789179
72780.0,-1413471.189,-4548794.241,-5030869.949,7130.651267,573.174977,-2521.676228
72840.0,-982891.203,-4504617.747,-5171211.282,7216.853463,898.845252,-2154.685904
72900.0,-548071.468,-4441010.366,-5289246.344,7271.925411,1220.638314,-1778.401237
72960.0,-110887.600,-4358246.470,-5384465.984,7295.629555,1537.166094,-1394.445350
73020.0,326774.587,-4256683.067,-5456459.468,7287.863646,1847.063233,-1004.474455
73080.0,763027.216,-4136758.253,-5504916.249,7248.661183,2148.992975,-610.170711
73140.0,1195988.490,-3998989.332,-5529627.306,7178.191266,2441.652931,-213.234965
73200.0,1623790.810,-3843970.576,-5530486.046,7076.757873,2723.780698,184.620579
73260.0,2044588.828,-3672370.665,-5507488.766,6944.798540,2994.159305,581.679754
73320.0,2456567.414,-3484929.805,-5460734.665,6782.882481,3251.622460,976.229825
73380.0,2857949.476,-3282456.531,-5390425.420,6591.708128,3495.059583,1366.568882
73440.0,3247003.634,-3065824.221,-5296864.312,6372.100122,3723.420597,1751.013176
73500.0,3622051.684,-2835967.329,-5180454.922,6125.005751,3935.720455,2127.904391
73560.0,3981475.838,-2593877.354,-5041699.388,5851.490870,4131.043391,2495.616786
73620.0,4323725.702,-2340598.562,-4881196.238,5552.735299,4308.546870,2852.564216
73680.0,4647324.965,-2077223.485,-4699637.811,5230.027734,4467.465223,3197.206973
73740.0,4950877.766,-1804888.204,-4497807.267,4884.760190,4607.112947,3528.058421
73800.0,5233074.714,-1524767.449,-4276575.213,4518.421995,4726.887666,3843.691418
73860.0,5492698.541,-1238069.535,-4036895.943,4132.593367,4826.272725,4142.744464
73920.0,5728629.344,-946031.149,-3779803.327,3728.938596,4904.839421,4423.927581
73980.0,5939849.427,-649912.011,-3506406.345,3309.198867,4962.248854,4686.027872
74040.0,6125447.680,-350989.446,-3217884.309,2875.184748,4998.253385,4927.914752
74100.0,6284623.516,-50552.871,-2915481.772,2428.768380,5012.697707,5148.544833
74160.0,6416690.323,250101.766,-2600503.163,1971.875401,5005.519513,5346.966416
74220.0,6521078.424,549677.577,-2274307.157,1506.476642,4976.749768,5522.323598
74280.0,6597337.536,846882.327,-1938300.816,1034.579622,4926.512570,5673.859969
74340.0,6645138.711,1140434.010,-1593933.520,558.219893,4855.024621,5800.921869
74400.0,6664275.758,1429066.374,-1242690.715,79.452255,4762.594286,5902.961210
74460.0,6654666.127,1711534.391,-886087.502,-399.658104,4649.620270,5979.537841
74520.0,6616351.269,1986619.621,-525662.108,-877.044518,4516.589890,6030.321444
74580.0,6549496.459,2253135.471,-162969.246,-1350.647758,4364.076980,6055.092963
74640.0,6454390.077,2509932.312,200426.593,-1818.424914,4192.739412,6053.745543
74700.0,6331442.369,2755902.437,562957.882,-2278.358205,4003.316258,6026.284998
74760.0,6181183.677,2989984.843,923060.825,-2728.463687,3796.624605,5972.829779
74820.0,6004262.148,3211169.804,1279182.099,-3166.799808,3573.556026,5893.610468
74880.0,5801440.942,3418503.228,1629785.560,-3591.475784,3335.072740,5788.968781
74940.0,5573594.938,3611090.771,1973358.861,-4000.659755,3082.203456,5659.356096
75000.0,5321706.962,3788101.699,2308419.983,-4392.586685,2816.038937,5505.331504
75060.0,5046863.543,3948772.466,2633523.623,-4765.565978,2537.727297,5327.559396
75120.0,4750250.234,4092410.011,2947267.431,-5117.988771,2248.469047,5126.806601
75180.0,4433146.488,4218394.746,3248298.057,-5448.334871,1949.511916,4903.939077
75240.0,4096920.150,4326183.231,3535316.992,-5755.179313,1642.145471,4659.918172
75300.0,3743021.547,4415310.513,3807086.164,-6037.198509,1327.695551,4395.796485
75360.0,3372977.239,4485392.139,4062433.286,-6293.175955,1007.518552,4112.713315
75420.0,2988383.429,4536125.807,4300256.903,-6522.007481,682.995573,3811.889756
75480.0,2590899.082,4567292.676,4519531.154,-6722.706010,355.526459,3494.623425
75540.0,2182238.765,4578758.306,4719310.186,-6894.405820,26.523764,3162.282866
75600.0,1764165.256,4570473.239,4898732.245,-7036.366275,-302.593342,2816.301646
75660.0,1338481.934,4542473.214,5057023.384,-7147.975021,-630.405197,2458.172172
75720.0,907025.005,4494879.009,5193500.806,-7228.750630,-955.497769,2089.439252
75780.0,471655.580,4427895.925,5307575.810,-7278.344671,-1276.468754,1711.693435
75840.0,34251.645,4341812.897,5398756.328,-7296.543218,-1591.933630,1326.564145
75900.0,-403300.036,4237001.247,5466649.047,-7283.267771,-1900.531622,935.712656
75960.0,-839112.063,4113913.086,5510961.110,-7238.575594,-2200.931579,540.824924
76020.0,-1271304.539,3973079.361,5531501.374,-7162.659469,-2491.837710,143.604318
76080.0,-1698013.181,3815107.565,5528181.237,-7055.846864,-2771.995178,-254.235732
76140.0,-2117397.360,3640679.117,5501015.022,-6918.598520,-3040.195510,-650.979124
76200.0,-2527648.043,3450546.423,5450119.911,-6751.506465,-3295.281810,-1044.914485
76260.0,-2926995.593,3245529.628,5375715.443,-6555.291459,-3536.153753,-1434.342558
76320.0,-3313717.405,3026513.084,5278122.564,-6330.799883,-3761.772324,-1817.583523
76380.0,-3686145.336,2794441.528,5157762.247,-6079.000095,-3971.164307,-2192.984254
76440.0,-4042672.900,2550316.012,5015153.672,-5800.978243,-4163.426479,-2558.925441
76500.0,-4381762.197,2295189.585,4850911.987,-5497.933590,-4337.729509,-2913.828578
76560.0,-4701950.550,2030162.745,4665745.657,-5171.173333,-4493.321532,-3256.162774
76620.0,-5001856.811,1756378.700,4460453.407,-4822.106968,-4629.531394,-3584.451354
76680.0,-5280187.319,1475018.430,4235920.774,-4452.240210,-4745.771546,-3897.278228
76740.0,-5535741.482,1187295.595,3993116.290,-4063.168497,-4841.540583,-4193.294003
76800.0,-5767416.955,894451.304,3733087.305,-3656.570110,-4916.425398,-4471.221800
